Id,MSSubClass,MSZoning,LotArea,Street,Alley,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SalePrice
1152,20,RL,17755,Pave,NA,AllPub,Inside,1Fam,1Story,5,4,1959,Gable,CompShg,HdBoard,BrkFace,132,TA,TA,CBlock,TA,TA,1466,GasA,TA,Y,SBrkr,1466,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Attchd,2,Y,0,140,0,0,100,NA,NA,0,WD,149900
1153,20,RL,14115,Pave,NA,AllPub,Inside,1Fam,1Story,6,7,1956,Gable,CompShg,Stone,None,0,TA,TA,PConc,TA,TA,1073,GasA,Ex,Y,SBrkr,1811,0,1811,0,0,1,0,2,1,Ex,6,Typ,1,Attchd,2,Y,0,0,280,0,0,NA,NA,0,WD,230000
1154,30,RM,5890,Pave,NA,AllPub,Corner,1Fam,1Story,6,8,1930,Gable,CompShg,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,816,GasA,Ex,Y,SBrkr,816,0,816,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1,Y,0,0,96,0,0,NA,NA,0,WD,120500
1155,60,RL,13700,Pave,NA,AllPub,Inside,1Fam,2Story,7,6,1965,Gable,CompShg,VinylSd,Stone,288,TA,TA,CBlock,TA,TA,864,GasA,TA,Y,SBrkr,902,918,1820,0,0,1,2,4,1,Gd,8,Typ,2,Attchd,2,Y,60,84,0,0,273,GdPrv,NA,0,WD,201800
1156,20,RL,10768,Pave,NA,AllPub,Corner,1Fam,1Story,5,8,1976,Gable,CompShg,Plywood,None,0,Gd,Gd,CBlock,Gd,TA,1437,GasA,TA,Y,SBrkr,1437,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,2,Y,0,21,0,0,180,NA,NA,0,WD,218000
1157,80,RL,9350,Pave,NA,AllPub,Inside,1Fam,SLvl,5,8,1965,Gable,CompShg,BrkFace,None,0,TA,Gd,PConc,TA,TA,1219,GasA,Gd,Y,SBrkr,1265,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,Attchd,2,Y,0,92,0,96,0,MnPrv,NA,0,WD,179900
1158,120,RL,5001,Pave,NA,AllPub,Inside,Twnhs,1Story,7,5,2007,Gable,CompShg,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,1314,GasA,Ex,Y,SBrkr,1314,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,172,62,0,0,0,NA,NA,0,WD,230000
1159,20,RL,11932,Pave,NA,AllPub,FR2,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,Stone,186,Gd,TA,PConc,Gd,TA,1580,GasA,Ex,Y,SBrkr,1580,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,0,24,0,0,0,NA,NA,0,ConLD,235128
1160,60,RL,9120,Pave,NA,AllPub,Inside,1Fam,2Story,6,6,1974,Hip,CompShg,HdBoard,BrkFace,270,Gd,TA,CBlock,TA,TA,901,GasA,TA,Y,SBrkr,943,933,1876,0,0,2,1,4,1,Gd,8,Typ,1,Attchd,2,Y,0,69,0,0,0,NA,NA,0,WD,185000
1161,160,RL,2280,Pave,NA,AllPub,Inside,Twnhs,2Story,6,5,1978,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,Gd,TA,855,GasA,Fa,Y,SBrkr,855,601,1456,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,26,0,0,0,0,NA,NA,0,WD,146000
1162,20,RL,14778,Pave,NA,AllPub,CulDSac,1Fam,1Story,6,7,1954,Hip,CompShg,HdBoard,BrkFace,72,Gd,TA,CBlock,TA,TA,1296,GasA,Ex,Y,SBrkr,1640,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Detchd,2,Y,108,0,0,216,0,NA,NA,0,WD,224000
1163,20,RL,8724,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1968,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,Gd,TA,894,GasA,Gd,Y,SBrkr,894,0,894,0,0,1,0,3,1,TA,5,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,129000
1164,90,RL,12900,Pave,NA,AllPub,Inside,Duplex,SFoyer,4,4,1969,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,Gd,TA,1198,GasA,TA,Y,SBrkr,1258,0,1258,2,0,0,2,0,2,TA,6,Typ,0,CarPort,2,Y,120,0,0,0,0,NA,NA,0,WD,108959
1165,80,RL,16157,Pave,NA,AllPub,FR2,1Fam,SLvl,5,7,1978,Gable,CompShg,Plywood,None,0,TA,TA,PConc,Gd,TA,1360,GasA,Ex,Y,SBrkr,1432,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,Attchd,2,Y,168,180,0,0,0,NA,NA,0,WD,194000
1166,20,RL,9541,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,Stone,268,Gd,TA,PConc,Gd,TA,1502,GasA,Ex,Y,SBrkr,1502,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2,Y,0,114,0,0,0,NA,NA,0,New,233170
1167,20,RL,10475,Pave,NA,AllPub,Corner,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,Stone,72,Gd,TA,PConc,Gd,TA,1694,GasA,Ex,Y,SBrkr,1694,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,160,33,0,0,0,NA,NA,0,WD,245350
1168,60,RL,10852,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,959,GasA,Ex,Y,SBrkr,959,712,1671,1,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,0,38,0,0,0,NA,NA,0,WD,173000
1169,70,RL,13728,Pave,NA,AllPub,Corner,1Fam,2Story,6,7,1935,Hip,CompShg,Stucco,None,0,TA,TA,CBlock,TA,TA,1127,GasA,Ex,Y,SBrkr,1236,872,2108,0,0,2,0,4,1,Gd,7,Typ,2,Basment,2,Y,0,0,0,0,90,NA,NA,0,WD,235000
1170,60,RL,35760,Pave,NA,AllPub,CulDSac,1Fam,2Story,10,5,1995,Hip,CompShg,HdBoard,BrkFace,1378,Gd,Gd,PConc,Ex,TA,1930,GasA,Ex,Y,SBrkr,1831,1796,3627,1,0,3,1,4,1,Gd,10,Typ,1,Attchd,3,Y,361,76,0,0,0,NA,NA,0,WD,625000
1171,80,RL,9880,Pave,NA,AllPub,Inside,1Fam,SLvl,6,6,1977,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,TA,TA,1096,GasA,TA,Y,SBrkr,1118,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1,Y,203,0,0,0,0,GdPrv,NA,0,WD,171000
1173,160,FV,4017,Pave,Pave,AllPub,Inside,TwnhsE,2Story,7,5,2006,Gable,CompShg,MetalSd,None,0,Gd,TA,PConc,Gd,TA,625,GasA,Ex,Y,SBrkr,625,625,1250,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,2,Y,0,54,0,0,0,NA,NA,0,WD,171900
1174,50,RL,18030,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,6,1946,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,1598,GasA,TA,Y,SBrkr,1636,971,3086,0,0,3,0,3,1,Ex,12,Maj1,1,NA,0,Y,122,0,0,0,0,MnPrv,NA,0,WD,200500
1175,70,RL,16560,Pave,NA,AllPub,Inside,1Fam,2Story,6,8,1932,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,952,GasA,TA,Y,SBrkr,1170,1175,2345,0,0,2,1,4,1,TA,9,Typ,1,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,239000
1176,50,RL,10678,Pave,NA,AllPub,Inside,1Fam,1.5Fin,8,5,1992,Hip,CompShg,HdBoard,BrkFace,337,Gd,TA,PConc,Gd,TA,1683,GasA,Ex,Y,SBrkr,2129,743,2872,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,2,Y,0,33,0,0,0,NA,NA,0,WD,285000
1177,20,RL,6951,Pave,NA,AllPub,CulDSac,1Fam,1Story,5,5,1984,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,876,GasA,TA,Y,SBrkr,923,0,923,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1,Y,362,0,0,0,0,MnPrv,NA,0,WD,119500
1178,50,RM,3950,Pave,Grvl,AllPub,Inside,1Fam,1.5Fin,6,8,1926,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,818,GasA,TA,Y,SBrkr,818,406,1224,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1,N,0,0,116,0,0,NA,NA,0,WD,115000
1179,50,RL,7681,Pave,NA,AllPub,FR2,1Fam,1.5Fin,5,6,1921,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,731,GasA,Ex,Y,SBrkr,820,523,1343,0,0,1,1,3,1,TA,7,Typ,1,Detchd,1,Y,192,0,102,0,0,NA,NA,0,WD,154900
1180,20,RL,8335,Pave,NA,AllPub,Corner,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,None,0,TA,TA,Slab,NA,NA,0,GasA,Gd,Y,SBrkr,1124,0,1124,0,0,1,0,3,1,TA,5,Min2,1,NA,0,N,0,36,190,0,0,NA,NA,0,WD,93000
1181,60,RL,11170,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,1990,Gable,CompShg,MetalSd,None,0,TA,TA,Wood,Gd,TA,1216,GasA,Ex,Y,SBrkr,1298,1216,2514,0,0,2,1,4,1,TA,8,Typ,0,Attchd,2,Y,0,0,0,0,0,GdPrv,NA,0,WD,250000
1182,120,RM,5587,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,2008,Hip,CompShg,CemntBd,Stone,186,Ex,TA,PConc,Ex,TA,1600,GasA,Ex,Y,SBrkr,1652,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Attchd,2,Y,162,53,0,153,0,NA,NA,0,New,392500
1183,60,RL,15623,Pave,NA,AllPub,Corner,1Fam,2Story,10,5,1996,Hip,CompShg,Wd Sdng,None,0,Gd,TA,PConc,Ex,TA,2396,GasA,Ex,Y,SBrkr,2411,2065,4476,1,0,3,1,4,1,Ex,10,Typ,2,Attchd,3,Y,171,78,0,0,0,MnPrv,NA,0,WD,745000
1184,30,RL,10800,Pave,Grvl,AllPub,Inside,1Fam,1Story,5,6,1920,Hip,CompShg,Stucco,None,0,TA,TA,BrkTil,TA,TA,1120,GasA,Ex,Y,SBrkr,1130,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Detchd,2,Y,229,0,0,0,0,NA,NA,0,WD,120000
1185,20,RL,35133,Grvl,NA,AllPub,Inside,1Fam,1Story,5,4,1963,Hip,CompShg,MetalSd,BrkFace,226,TA,TA,CBlock,TA,TA,1572,GasA,Gd,Y,SBrkr,1572,0,1572,1,0,1,1,3,1,TA,5,Typ,2,2Types,3,Y,0,263,0,0,263,NA,NA,0,WD,186700
1186,50,RL,9738,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,7,1924,Gable,CompShg,AsbShng,None,0,TA,Gd,BrkTil,TA,TA,784,GasA,Gd,Y,SBrkr,949,272,1221,1,0,1,0,4,1,TA,7,Typ,0,Attchd,1,Y,0,0,236,0,0,NA,NA,0,WD,104900
1187,190,RL,10615,Pave,NA,AllPub,Corner,2fmCon,2Story,3,5,1900,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Fa,TA,978,GasA,TA,Y,SBrkr,1014,685,1699,1,0,2,0,3,2,TA,7,Typ,0,CarPort,2,Y,0,74,0,0,0,NA,NA,0,WD,95000
1188,20,RL,12461,Pave,NA,AllPub,Corner,1Fam,1Story,8,5,1994,Gable,CompShg,ImStucc,None,0,Gd,TA,PConc,Gd,TA,1624,GasA,Ex,Y,SBrkr,1624,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,3,Y,0,114,192,0,0,GdPrv,NA,0,WD,262000
1189,60,RL,8935,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,BrkFace,95,Gd,TA,PConc,Gd,TA,831,GasA,Ex,Y,SBrkr,831,829,1660,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,144,68,0,0,0,NA,NA,0,WD,195000
1190,60,RL,7500,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,TA,TA,994,GasA,Gd,Y,SBrkr,1028,776,1804,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2,Y,140,60,0,0,0,NA,NA,0,WD,189000
1191,190,RL,32463,Pave,NA,AllPub,Inside,2fmCon,1Story,4,4,1961,Gable,CompShg,MetalSd,Stone,149,TA,Gd,CBlock,TA,TA,1249,GasA,Ex,Y,SBrkr,1622,0,1622,1,0,1,0,3,1,TA,7,Typ,1,2Types,4,Y,439,0,0,0,0,NA,NA,0,WD,168000
1192,160,FV,2645,Pave,Pave,AllPub,Inside,Twnhs,2Story,8,5,1999,Gable,CompShg,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,TA,776,GasA,Ex,Y,SBrkr,764,677,1441,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,2,Y,206,0,0,0,0,NA,NA,0,WD,174000
1193,50,RM,9600,Pave,Grvl,AllPub,Inside,1Fam,1.5Fin,5,8,1925,Gambrel,CompShg,VinylSd,None,0,TA,TA,PConc,TA,TA,702,GasA,Gd,Y,SBrkr,842,630,1472,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1,P,0,0,84,0,0,GdWo,NA,0,WD,125000
1194,120,RM,4500,Pave,NA,AllPub,FR2,TwnhsE,1Story,6,5,1999,Hip,CompShg,VinylSd,BrkFace,425,TA,TA,PConc,Ex,TA,1224,GasA,Ex,Y,SBrkr,1224,0,1224,1,0,2,0,2,1,TA,5,Typ,0,Attchd,2,Y,0,304,0,0,0,NA,NA,0,WD,165000
1195,60,RL,9364,Pave,NA,AllPub,Corner,1Fam,2Story,6,7,1969,Gable,CompShg,HdBoard,Stone,143,TA,TA,CBlock,TA,TA,663,GasA,TA,Y,SBrkr,663,689,1352,0,0,1,1,4,1,TA,7,Typ,0,Attchd,1,Y,379,36,0,0,0,MnPrv,NA,0,WD,158000
1196,60,RL,8029,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,728,GasA,Ex,Y,SBrkr,728,728,1456,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2,Y,100,24,0,0,0,NA,NA,0,WD,176000
1197,60,RL,14054,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,879,GasA,Ex,Y,SBrkr,879,984,1863,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,3,Y,100,17,0,0,0,NA,NA,0,New,219210
1198,75,RM,8850,Pave,NA,AllPub,Corner,1Fam,2.5Unf,7,6,1916,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,815,GasA,Ex,Y,SBrkr,815,875,1690,0,0,1,0,3,1,TA,7,Typ,1,Detchd,1,Y,0,0,330,0,0,NA,NA,0,ConLw,144000
1199,20,RL,9100,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1212,GasA,Ex,Y,SBrkr,1212,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,356,0,0,0,0,NA,NA,0,WD,178000
1200,20,RL,11235,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1963,Gable,CompShg,HdBoard,BrkFace,51,TA,TA,CBlock,TA,TA,1051,GasA,Gd,Y,SBrkr,1382,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Attchd,2,Y,0,82,0,0,0,NA,NA,0,WD,148000
1201,20,RL,9353,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1970,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,864,GasA,Gd,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,Shed,0,Oth,116050
1202,60,RL,10400,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,866,GasA,Ex,Y,SBrkr,866,913,1779,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2,Y,198,36,0,0,0,NA,NA,0,WD,197900
1203,50,RM,6000,Pave,NA,AllPub,Corner,1Fam,1.5Fin,5,8,1925,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,884,GasA,Ex,Y,SBrkr,884,464,1348,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1,N,0,0,208,0,0,NA,NA,0,WD,117000
1204,20,RL,9750,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2000,Gable,CompShg,VinylSd,BrkFace,171,Gd,TA,PConc,Gd,TA,1630,GasA,Ex,Y,SBrkr,1630,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2,Y,74,234,0,0,0,NA,NA,0,WD,213000
1205,20,RL,10140,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1975,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Gd,TA,1056,GasA,Ex,Y,SBrkr,1074,0,1074,1,0,1,1,3,1,TA,6,Typ,0,Attchd,2,Y,0,88,0,0,0,MnPrv,NA,0,WD,153500
1206,20,RL,14684,Pave,NA,AllPub,CulDSac,1Fam,1Story,7,7,1990,Hip,CompShg,HdBoard,BrkFace,234,Gd,TA,CBlock,Gd,TA,2158,GasA,Gd,Y,SBrkr,2196,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,3,Y,84,70,0,0,0,NA,NA,0,WD,271900
1207,20,RH,8900,Pave,NA,AllPub,Inside,1Fam,1Story,4,4,1966,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,1056,GasA,TA,Y,SBrkr,1056,0,1056,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1,Y,0,42,0,0,0,MnPrv,NA,0,WD,107000
1208,20,RL,9135,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,2003,Gable,CompShg,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,1682,GasA,Ex,Y,SBrkr,1700,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2,Y,192,23,0,0,0,NA,NA,0,WD,200000
1209,20,RL,7763,Pave,NA,AllPub,Inside,1Fam,1Story,5,7,1962,Gable,CompShg,MetalSd,None,0,TA,Gd,CBlock,TA,TA,931,GasA,TA,Y,SBrkr,1283,0,1283,1,0,1,0,3,1,TA,6,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,140000
1210,20,RL,10182,Pave,NA,AllPub,CulDSac,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,Stone,420,Gd,TA,PConc,Ex,TA,1660,GasA,Ex,Y,SBrkr,1660,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Attchd,2,Y,322,50,0,0,0,NA,NA,0,New,290000
1212,50,RL,12134,Pave,NA,AllPub,Inside,1Fam,1.5Fin,8,7,1988,Gable,CompShg,Wd Sdng,None,0,Gd,TA,Wood,Gd,TA,559,GasA,Gd,Y,SBrkr,1080,672,1752,0,0,2,0,4,1,TA,8,Typ,0,Basment,2,Y,325,12,0,0,0,NA,NA,0,WD,164000
1213,30,RL,9340,Pave,NA,AllPub,Inside,1Fam,1Story,4,6,1941,Hip,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,672,GasA,TA,Y,SBrkr,672,0,672,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1,N,0,113,0,0,0,NA,NA,0,WD,113000
1214,80,RL,10246,Pave,NA,AllPub,CulDSac,1Fam,SLvl,4,9,1965,Gable,CompShg,VinylSd,None,0,TA,Gd,CBlock,TA,Gd,648,GasA,Ex,Y,SBrkr,960,0,960,1,1,0,0,0,1,TA,3,Typ,0,Attchd,1,Y,88,0,0,0,0,NA,NA,0,WD,145000
1215,85,RL,10205,Pave,NA,AllPub,Inside,1Fam,SFoyer,5,5,1962,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,925,GasA,TA,Y,SBrkr,999,0,999,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,150,72,0,0,0,NA,NA,0,WD,134500
1216,20,RL,7094,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1966,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,TA,894,GasA,TA,Y,SBrkr,894,0,894,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1,Y,0,0,0,0,0,MnPrv,NA,0,WD,125000
1217,90,RM,8930,Pave,NA,AllPub,Inside,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,None,0,TA,TA,Slab,NA,NA,0,GasA,TA,Y,SBrkr,1318,584,1902,0,0,2,0,4,2,TA,8,Typ,0,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,112000
1218,20,FV,8640,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2009,Gable,CompShg,CemntBd,Stone,72,Gd,TA,PConc,Gd,TA,1300,GasA,Ex,Y,SBrkr,1314,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,135,112,0,0,0,NA,NA,0,New,229456
1219,50,RM,6240,Pave,NA,AllPub,Inside,1Fam,1.5Fin,4,5,1947,Gable,CompShg,AsbShng,None,0,TA,TA,Slab,NA,NA,0,GasA,Gd,N,SBrkr,672,240,912,0,0,1,0,2,1,TA,3,Typ,0,NA,0,N,0,0,0,0,0,NA,NA,0,WD,80500
1220,160,RM,1680,Pave,NA,AllPub,Inside,Twnhs,2Story,6,5,1971,Gable,CompShg,CemntBd,BrkFace,236,TA,TA,CBlock,TA,TA,672,GasA,TA,Y,SBrkr,672,546,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,0,N,201,0,0,0,0,NA,NA,0,WD,91500
1221,20,RL,7800,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,912,GasA,TA,Y,SBrkr,912,0,912,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,WD,115000
1222,20,RL,8250,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,952,GasA,Ex,Y,SBrkr,1211,0,1211,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1,Y,0,63,0,0,0,NA,NA,0,WD,134000
1223,50,RL,10496,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,6,1949,Gable,CompShg,Wd Sdng,BrkFace,320,TA,TA,CBlock,TA,TA,1040,GasA,Ex,Y,SBrkr,1168,678,1846,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1,Y,0,0,0,0,0,GdWo,NA,0,WD,143000
1224,20,RL,10680,Pave,NA,AllPub,Inside,1Fam,1Story,5,3,1951,Hip,CompShg,Wd Sdng,BrkFace,44,TA,TA,CBlock,TA,Fa,2136,GasA,TA,N,FuseA,2136,0,2136,0,0,2,0,4,1,TA,7,Mod,0,Detchd,2,Y,0,30,0,0,0,MnPrv,NA,0,WD,137900
1225,60,RL,15384,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,788,GasA,Ex,Y,SBrkr,788,702,1490,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,2,Y,100,75,0,0,0,NA,NA,0,WD,184000
1226,80,RL,10482,Pave,NA,AllPub,Inside,1Fam,SLvl,6,8,1958,Hip,CompShg,VinylSd,BrkFace,63,TA,Gd,CBlock,TA,TA,588,GasA,Ex,Y,SBrkr,1138,0,1138,0,1,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,224,0,0,0,0,MnWw,NA,0,WD,145000
1227,60,RL,14598,Pave,NA,AllPub,CulDSac,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,Stone,74,Gd,TA,PConc,Gd,TA,894,GasA,Ex,Y,SBrkr,894,1039,1933,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,3,Y,100,18,0,0,0,NA,NA,0,WD,214000
1228,20,RL,8872,Pave,NA,AllPub,Corner,1Fam,1Story,5,8,1965,Gable,CompShg,VinylSd,BrkFace,300,TA,TA,CBlock,TA,TA,912,GasA,Ex,Y,SBrkr,912,0,912,1,0,1,0,2,1,Gd,5,Typ,0,Detchd,2,Y,0,240,0,0,0,NA,NA,0,WD,147000
1229,120,RL,8769,Pave,NA,AllPub,Corner,TwnhsE,1Story,9,5,2008,Hip,CompShg,MetalSd,BrkFace,766,Ex,TA,PConc,Ex,TA,1702,GasA,Ex,Y,SBrkr,1702,0,1702,1,0,1,1,1,1,Ex,7,Typ,1,Attchd,3,Y,0,72,0,0,224,NA,NA,0,New,367294
1230,80,RL,7910,Pave,NA,AllPub,Inside,1Fam,SLvl,5,5,1960,Hip,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1075,GasA,Gd,Y,SBrkr,1507,0,1507,0,0,2,0,4,1,TA,7,Maj1,0,Basment,1,Y,0,0,0,0,0,GdWo,NA,0,WD,127000
1232,90,RL,7728,Pave,NA,AllPub,Inside,Duplex,SLvl,5,6,1962,Hip,CompShg,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,TA,1106,GasA,TA,Y,SBrkr,1190,0,1190,1,0,1,0,3,1,TA,6,Typ,0,Attchd,2,Y,0,18,0,0,0,GdWo,NA,0,WD,132500
1233,90,RL,9842,Pave,NA,AllPub,FR2,Duplex,1Story,4,5,1962,Gable,CompShg,HdBoard,None,0,TA,TA,Slab,NA,NA,0,GasA,TA,Y,SBrkr,1224,0,1224,0,0,2,0,2,2,TA,6,Typ,0,CarPort,2,Y,0,0,0,0,0,NA,NA,0,WD,101800
1234,20,RL,12160,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1959,Hip,CompShg,Plywood,BrkFace,180,TA,TA,CBlock,TA,TA,1188,GasA,Fa,Y,SBrkr,1188,0,1188,1,0,1,0,3,1,TA,6,Typ,0,Attchd,2,Y,0,0,0,0,0,MnPrv,NA,0,COD,142000
1235,70,RH,8525,Pave,NA,AllPub,Inside,1Fam,2Story,5,6,1911,Gable,CompShg,MetalSd,None,0,TA,TA,PConc,TA,TA,940,GasA,TA,N,FuseA,1024,940,1964,0,0,1,1,4,1,TA,7,Typ,0,NA,0,N,0,192,0,0,0,NA,NA,0,WD,130000
